parameter,sparsity,top1,top5,loss
features.module.17.weight,0.65,89.77,99.44,0.5583911545574665
features.module.17.weight,0.7000000000000001,88.84,99.25,0.5669960446655753
features.module.17.weight,0.75,88.22,99.11999999999999,0.5783131875097753
features.module.17.weight,0.8,86.49,98.66,0.6255424864590168
features.module.17.weight,0.8500000000000001,84.13,98.21,0.6861111536622048
features.module.17.weight,0.9,76.94,97.27,0.9720454081892966
features.module.19.weight,0.0,90.93,99.47,0.6692559219896795
features.module.19.weight,0.05,90.94,99.46000000000001,0.6684708371758462
features.module.19.weight,0.1,90.9,99.46000000000001,0.6665540747344495
features.module.19.weight,0.15000000000000002,90.89,99.45,0.6624954134225844
features.module.19.weight,0.2,90.91,99.42999999999999,0.6564127676188944
features.module.19.weight,0.25,90.91,99.42,0.6511186212301254
features.module.19.weight,0.30000000000000004,90.92,99.42,0.6449287861585616
features.module.19.weight,0.35000000000000003,90.86,99.45,0.6337990917265414
features.module.19.weight,0.4,90.94,99.42,0.6230915866792202
features.module.19.weight,0.45,90.9,99.42,0.6135770685970784
features.module.19.weight,0.5,90.86,99.44,0.6015985280275347
features.module.19.weight,0.55,90.71000000000001,99.44,0.5907493270933629
features.module.19.weight,0.6000000000000001,90.68,99.42,0.5779680147767066
features.module.19.weight,0.65,90.53999999999999,99.42999999999999,0.5652678206562994
features.module.19.weight,0.7000000000000001,90.02,99.44,0.5602145388722419
features.module.19.weight,0.75,89.75,99.31,0.5480382151901723
features.module.19.weight,0.8,88.74,99.22,0.5589367933571338
features.module.19.weight,0.8500000000000001,87.28,98.95,0.5609808459877967
features.module.19.weight,0.9,83.17,98.19,0.6770205676555634
features.module.21.weight,0.0,90.93,99.47,0.6692559219896795
features.module.21.weight,0.05,90.92,99.47,0.6683227315545083
features.module.21.weight,0.1,90.89,99.47,0.6670222692191601
features.module.21.weight,0.15000000000000002,90.89,99.44,0.6641224145889284
features.module.21.weight,0.2,90.91,99.45,0.657768272608519
features.module.21.weight,0.25,90.91,99.44,0.6513003595173358
features.module.21.weight,0.30000000000000004,90.93,99.42999999999999,0.6455009885132316
features.module.21.weight,0.35000000000000003,90.93,99.44,0.6367211237549781
features.module.21.weight,0.4,90.9,99.42999999999999,0.6218342565000056
features.module.21.weight,0.45,90.9,99.44,0.6115089938044547
features.module.21.weight,0.5,90.94,99.47,0.5980993054807184
features.module.21.weight,0.55,90.88000000000001,99.51,0.584993703663349
features.module.21.weight,0.6000000000000001,90.68,99.5,0.5650006860494615
features.module.21.weight,0.65,90.59,99.52,0.5536180756986141
features.module.21.weight,0.7000000000000001,90.36,99.49,0.5418409958481787
features.module.21.weight,0.75,90.23,99.48,0.5325972847640514
features.module.21.weight,0.8,90.13,99.42,0.5136933751404287
features.module.21.weight,0.8500000000000001,89.18,99.33,0.5227328665554523
features.module.21.weight,0.9,87.3,99.3,0.5440353430807591
features.module.24.weight,0.0,90.93,99.47,0.6692559219896795
features.module.24.weight,0.05,90.91,99.47,0.66840605661273
features.module.24.weight,0.1,90.91,99.46000000000001,0.6665401868522167
features.module.24.weight,0.15000000000000002,90.93,99.45,0.6622105807065961
features.module.24.weight,0.2,90.86,99.45,0.6560657866299151
features.module.24.weight,0.25,90.86999999999999,99.44,0.6493664145469665
features.module.24.weight,0.30000000000000004,90.91,99.45,0.6416803397238253
features.module.24.weight,0.35000000000000003,90.89,99.46000000000001,0.6323044292628768
features.module.24.weight,0.4,90.95,99.47,0.6217416435480118
features.module.24.weight,0.45,90.89,99.49,0.6078125417232514
features.module.24.weight,0.5,90.86,99.48,0.5926271870732307
features.module.24.weight,0.55,90.9,99.5,0.5726493634283543
features.module.24.weight,0.6000000000000001,90.89,99.51,0.550549419224262
features.module.24.weight,0.65,90.93,99.51,0.5310931198298929
features.module.24.weight,0.7000000000000001,90.82000000000001,99.52,0.5074854679405688
features.module.24.weight,0.75,90.68,99.52,0.4790469661355019
features.module.24.weight,0.8,90.5,99.46000000000001,0.45561300590634346
features.module.24.weight,0.8500000000000001,89.98,99.39,0.42840092480182645
features.module.24.weight,0.9,88.71,99.24,0.4082508966326714
features.module.26.weight,0.0,90.93,99.47,0.6692559219896795
features.module.26.weight,0.05,90.94,99.47,0.6645257070660592
features.module.26.weight,0.1,90.92,99.45,0.6580530107021331
features.module.26.weight,0.15000000000000002,90.91,99.46000000000001,0.649077967554331
features.module.26.weight,0.2,90.91,99.46000000000001,0.6362913250923157
features.module.26.weight,0.25,90.93,99.5,0.6227086402475833
features.module.26.weight,0.30000000000000004,90.92,99.53,0.6098518386483192
features.module.26.weight,0.35000000000000003,90.9,99.52,0.5931080147624016
features.module.26.weight,0.4,90.86,99.51,0.5737856447696684
features.module.26.weight,0.45,90.82000000000001,99.51,0.5504772827029231
features.module.26.weight,0.5,90.86,99.53,0.522583256661892
features.module.26.weight,0.55,90.86999999999999,99.53999999999999,0.5000082895159721
features.module.26.weight,0.6000000000000001,90.86,99.55000000000001,0.47699484005570414
features.module.26.weight,0.65,90.86,99.53,0.4562730476260185
features.module.26.weight,0.7000000000000001,90.79,99.55000000000001,0.4265191875398158
features.module.26.weight,0.75,90.61,99.48,0.39904330074787137
features.module.26.weight,0.8,90.41,99.38,0.3716635003685951
features.module.26.weight,0.8500000000000001,89.79,99.33,0.36077326089143763
features.module.26.weight,0.9,88.07000000000001,99.16,0.40490268096327775
features.module.28.weight,0.0,90.93,99.47,0.6692559219896795
features.module.28.weight,0.05,90.92,99.47,0.6642911553382873
features.module.28.weight,0.1,90.94,99.48,0.6563593268394471
features.module.28.weight,0.15000000000000002,90.89,99.5,0.6469362922012806
features.module.28.weight,0.2,90.91,99.5,0.6352568596601487
features.module.28.weight,0.25,90.89,99.51,0.6218712389469145
features.module.28.weight,0.30000000000000004,90.91,99.53,0.6074293464422227
features.module.28.weight,0.35000000000000003,90.86999999999999,99.55000000000001,0.5928989790380002
features.module.28.weight,0.4,90.91,99.57000000000001,0.5732079967856407
features.module.28.weight,0.45,90.93,99.58,0.5560689799487589
features.module.28.weight,0.5,90.81,99.58,0.539565099030733
features.module.28.weight,0.55,90.86999999999999,99.53999999999999,0.51952208802104
features.module.28.weight,0.6000000000000001,90.91,99.52,0.49096294045448297
features.module.28.weight,0.65,90.86,99.53999999999999,0.4640089146792888
features.module.28.weight,0.7000000000000001,90.60000000000001,99.53,0.43963218927383413
features.module.28.weight,0.75,90.31,99.49,0.42467857301235196
features.module.28.weight,0.8,89.75999999999999,99.36,0.4174311764538288
features.module.28.weight,0.8500000000000001,88.08,98.92,0.4726337507367134
features.module.28.weight,0.9,78.35,97.63,0.6953305929899215
