parameter,sparsity,top1,top5,loss
module.layer1.2.conv1.weight,0.25,75.862,92.75999999999999,0.9708546974829264
module.layer1.2.conv1.weight,0.30000000000000004,75.75800000000001,92.718,0.9728293174079484
module.layer1.2.conv1.weight,0.35000000000000003,75.71799999999999,92.7,0.9746806868637092
module.layer1.2.conv1.weight,0.4,75.38199999999999,92.526,0.9875993205576526
module.layer1.2.conv1.weight,0.45,75.18599999999999,92.452,0.9937687095026578
module.layer1.2.conv1.weight,0.5,74.81400000000001,92.218,1.0118083756188954
module.layer1.2.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer1.2.conv2.weight,0.05,75.91799999999999,92.826,0.9685604718266703
module.layer1.2.conv2.weight,0.1,75.924,92.82000000000001,0.9695663569228992
module.layer1.2.conv2.weight,0.15000000000000002,75.666,92.742,0.9778546592866886
module.layer1.2.conv2.weight,0.2,75.606,92.684,0.9812715381992112
module.layer1.2.conv2.weight,0.25,75.22999999999999,92.542,0.9929108396172521
module.layer1.2.conv2.weight,0.30000000000000004,75.046,92.414,1.0019573495552248
module.layer1.2.conv2.weight,0.35000000000000003,74.944,92.24600000000001,1.011767355230998
module.layer1.2.conv2.weight,0.4,74.58,92.134,1.019189273672445
module.layer1.2.conv2.weight,0.45,74.078,91.912,1.0405801353710036
module.layer1.2.conv2.weight,0.5,73.89,91.752,1.049945247036461
module.layer1.2.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer1.2.conv3.weight,0.05,76.12400000000001,92.86,0.9646835384168189
module.layer1.2.conv3.weight,0.1,76.12400000000001,92.86,0.9647042825818065
module.layer1.2.conv3.weight,0.15000000000000002,76.118,92.85600000000001,0.9646848114017325
module.layer1.2.conv3.weight,0.2,76.132,92.854,0.9646729855056924
module.layer1.2.conv3.weight,0.25,76.134,92.854,0.9646716789931671
module.layer1.2.conv3.weight,0.30000000000000004,76.128,92.862,0.9646537449895121
module.layer1.2.conv3.weight,0.35000000000000003,76.11,92.882,0.9645740807968741
module.layer1.2.conv3.weight,0.4,76.102,92.874,0.9645784062390422
module.layer1.2.conv3.weight,0.45,76.116,92.874,0.9646241778165708
module.layer1.2.conv3.weight,0.5,76.118,92.86,0.9649834648839066
module.layer2.0.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.0.conv1.weight,0.05,76.018,92.842,0.967156604996749
module.layer2.0.conv1.weight,0.1,75.53999999999999,92.694,0.98511602874009
module.layer2.0.conv1.weight,0.15000000000000002,75.384,92.57,0.9942189067298051
module.layer2.0.conv1.weight,0.2,73.736,91.75999999999999,1.0647947725896927
module.layer2.0.conv1.weight,0.25,72.794,91.312,1.107239385876728
module.layer2.0.conv1.weight,0.30000000000000004,69.922,89.432,1.2431173596759222
module.layer2.0.conv1.weight,0.35000000000000003,69.928,89.59,1.2365096223597627
module.layer2.0.conv1.weight,0.4,66.234,87.068,1.4263274966149908
module.layer2.0.conv1.weight,0.45,44.62199999999999,67.55,2.767483531820531
module.layer2.0.conv1.weight,0.5,36.982000000000006,59.326,3.3448752748722943
module.layer2.0.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.0.conv2.weight,0.05,75.902,92.842,0.969782282351231
module.layer2.0.conv2.weight,0.1,75.756,92.824,0.9730839444210331
module.layer2.0.conv2.weight,0.15000000000000002,75.64999999999999,92.72,0.978511454727577
module.layer2.0.conv2.weight,0.2,75.58,92.676,0.9845758525996795
module.layer2.0.conv2.weight,0.25,75.21799999999999,92.5,0.997505821591737
module.layer2.0.conv2.weight,0.30000000000000004,74.788,92.288,1.0151040011218613
module.layer2.0.conv2.weight,0.35000000000000003,74.42,92.078,1.0322041135965574
module.layer2.0.conv2.weight,0.4,74.246,91.974,1.0409574107247952
module.layer2.0.conv2.weight,0.45,73.40599999999999,91.438,1.077756118409488
module.layer2.0.conv2.weight,0.5,72.55,90.956,1.1181802381666337
module.layer2.0.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.0.conv3.weight,0.05,76.13,92.862,0.9646787385703351
module.layer2.0.conv3.weight,0.1,76.13,92.862,0.9646787385703351
module.layer2.0.conv3.weight,0.15000000000000002,76.13,92.85799999999999,0.9647160731256009
module.layer2.0.conv3.weight,0.2,76.13799999999999,92.85600000000001,0.9647735800518065
module.layer2.0.conv3.weight,0.25,76.12400000000001,92.852,0.9647925913485942
module.layer2.0.conv3.weight,0.30000000000000004,76.126,92.84400000000001,0.9647947986971356
module.layer2.0.conv3.weight,0.35000000000000003,76.076,92.882,0.9641403041171785
module.layer2.0.conv3.weight,0.4,76.066,92.908,0.9645294097005104
module.layer2.0.conv3.weight,0.45,75.91600000000001,92.886,0.9665729468878436
module.layer2.0.conv3.weight,0.5,75.72,92.74,0.9742113863479118
module.layer2.0.downsample.0.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.0.downsample.0.weight,0.05,76.13,92.862,0.9646787385703351
module.layer2.0.downsample.0.weight,0.1,76.13,92.862,0.9646787385703351
module.layer2.0.downsample.0.weight,0.15000000000000002,76.112,92.866,0.9650651668103376
module.layer2.0.downsample.0.weight,0.2,76.07,92.86,0.9653989572306069
module.layer2.0.downsample.0.weight,0.25,76.028,92.824,0.9663104700038628
module.layer2.0.downsample.0.weight,0.30000000000000004,75.98,92.868,0.9676333344256389
module.layer2.0.downsample.0.weight,0.35000000000000003,75.96000000000001,92.838,0.970427606482895
module.layer2.0.downsample.0.weight,0.4,75.876,92.794,0.9731549210086157
module.layer2.0.downsample.0.weight,0.45,75.616,92.73400000000001,0.9814816470809126
module.layer2.0.downsample.0.weight,0.5,75.412,92.67999999999999,0.9890781333099821
module.layer2.1.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.1.conv1.weight,0.05,76.096,92.872,0.9646778918650688
module.layer2.1.conv1.weight,0.1,76.058,92.896,0.9657731824079335
module.layer2.1.conv1.weight,0.15000000000000002,75.986,92.866,0.9670812168291635
module.layer2.1.conv1.weight,0.2,75.924,92.848,0.9687874529282655
module.layer2.1.conv1.weight,0.25,75.864,92.81200000000001,0.9736961963377434
module.layer2.1.conv1.weight,0.30000000000000004,75.726,92.774,0.9777020039607072
module.layer2.1.conv1.weight,0.35000000000000003,75.602,92.738,0.980759804878307
module.layer2.1.conv1.weight,0.4,75.214,92.548,0.9945249997687585
module.layer2.1.conv1.weight,0.45,75.03999999999999,92.49000000000001,1.0022178821417755
module.layer2.1.conv1.weight,0.5,74.806,92.388,1.0118249537689343
module.layer2.1.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.1.conv2.weight,0.05,76.05,92.872,0.9652618023053723
module.layer2.1.conv2.weight,0.1,75.996,92.85799999999999,0.9672502354547686
module.layer2.1.conv2.weight,0.15000000000000002,75.934,92.792,0.9704457092650083
module.layer2.1.conv2.weight,0.2,75.858,92.75,0.9751517729339547
module.layer2.1.conv2.weight,0.25,75.48,92.582,0.9862348007760484
module.layer2.1.conv2.weight,0.30000000000000004,74.222,91.824,1.0404229535892298
module.layer2.1.conv2.weight,0.35000000000000003,74.146,91.73599999999999,1.0469928039427934
module.layer2.1.conv2.weight,0.4,69.038,88.73400000000001,1.28229090145656
module.layer2.1.conv2.weight,0.45,54.476,77.58,2.1224025232451305
module.layer2.1.conv2.weight,0.5,54.217999999999996,77.29599999999999,2.1405887241874417
module.layer2.1.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.1.conv3.weight,0.05,76.128,92.864,0.9646533330788418
module.layer2.1.conv3.weight,0.1,76.122,92.864,0.9646252431735699
module.layer2.1.conv3.weight,0.15000000000000002,76.12400000000001,92.86,0.9647012647925591
module.layer2.1.conv3.weight,0.2,76.12400000000001,92.85799999999999,0.9647608776481782
module.layer2.1.conv3.weight,0.25,76.132,92.85799999999999,0.9646967381847145
module.layer2.1.conv3.weight,0.30000000000000004,76.13600000000001,92.866,0.9647041466467233
module.layer2.1.conv3.weight,0.35000000000000003,76.128,92.864,0.964786077032284
module.layer2.1.conv3.weight,0.4,76.12400000000001,92.888,0.9648655662123035
module.layer2.1.conv3.weight,0.45,76.104,92.9,0.9648101361734531
module.layer2.1.conv3.weight,0.5,76.07,92.9,0.9647237465393779
module.layer2.2.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.2.conv1.weight,0.05,76.046,92.854,0.9665528654443971
module.layer2.2.conv1.weight,0.1,75.964,92.862,0.9686528508912543
module.layer2.2.conv1.weight,0.15000000000000002,75.848,92.784,0.9736106615437541
module.layer2.2.conv1.weight,0.2,75.69399999999999,92.77,0.9788862500263723
module.layer2.2.conv1.weight,0.25,75.512,92.67999999999999,0.9830762848866231
module.layer2.2.conv1.weight,0.30000000000000004,75.354,92.656,0.9894499518737504
module.layer2.2.conv1.weight,0.35000000000000003,75.17399999999999,92.51599999999999,0.9970121695374953
module.layer2.2.conv1.weight,0.4,74.972,92.414,1.0066485434618535
module.layer2.2.conv1.weight,0.45,74.85,92.34400000000001,1.012786984291612
module.layer2.2.conv1.weight,0.5,74.642,92.20200000000001,1.0226188807615206
module.layer2.2.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.2.conv2.weight,0.05,76.03800000000001,92.838,0.968614383011448
module.layer2.2.conv2.weight,0.1,75.888,92.842,0.9717724581001971
module.layer2.2.conv2.weight,0.15000000000000002,75.806,92.852,0.974677234659998
module.layer2.2.conv2.weight,0.2,75.708,92.83200000000001,0.9765448045669768
module.layer2.2.conv2.weight,0.25,75.66,92.776,0.9798674343952113
module.layer2.2.conv2.weight,0.30000000000000004,75.386,92.686,0.9875597967481125
module.layer2.2.conv2.weight,0.35000000000000003,75.322,92.64,0.9919184984601273
module.layer2.2.conv2.weight,0.4,75.226,92.506,0.9981514553026278
module.layer2.2.conv2.weight,0.45,75.102,92.49199999999999,1.002877431712589
module.layer2.2.conv2.weight,0.5,74.874,92.306,1.0117304964485216
module.layer2.2.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.2.conv3.weight,0.05,76.126,92.876,0.9645333172259287
module.layer2.2.conv3.weight,0.1,76.078,92.862,0.9660904666751013
module.layer2.2.conv3.weight,0.15000000000000002,76.044,92.838,0.966414061431982
module.layer2.2.conv3.weight,0.2,76.018,92.80199999999999,0.9685548517320841
module.layer2.2.conv3.weight,0.25,76.006,92.824,0.9688468615011292
module.layer2.2.conv3.weight,0.30000000000000004,75.97,92.78,0.9721222430923765
module.layer2.2.conv3.weight,0.35000000000000003,75.73,92.746,0.9787512461141661
module.layer2.2.conv3.weight,0.4,75.66199999999999,92.732,0.9809944002451944
module.layer2.2.conv3.weight,0.45,75.51,92.622,0.9858916249810431
module.layer2.2.conv3.weight,0.5,75.442,92.572,0.9902838661658522
module.layer2.3.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.3.conv1.weight,0.05,76.042,92.882,0.9676482852320281
module.layer2.3.conv1.weight,0.1,75.998,92.884,0.9686084858008795
module.layer2.3.conv1.weight,0.15000000000000002,75.852,92.83,0.9724806093287712
module.layer2.3.conv1.weight,0.2,75.76,92.774,0.9753189640385767
module.layer2.3.conv1.weight,0.25,75.538,92.702,0.9820158223868634
module.layer2.3.conv1.weight,0.30000000000000004,75.414,92.704,0.9897886653031617
module.layer2.3.conv1.weight,0.35000000000000003,75.03800000000001,92.51,1.0011441475730771
module.layer2.3.conv1.weight,0.4,74.8,92.364,1.0166383479930918
module.layer2.3.conv1.weight,0.45,74.402,92.148,1.034298639668494
module.layer2.3.conv1.weight,0.5,73.746,91.718,1.064169044701421
module.layer2.3.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.3.conv2.weight,0.05,76.00200000000001,92.86,0.9662534713897172
module.layer2.3.conv2.weight,0.1,76.00200000000001,92.862,0.96831920879836
module.layer2.3.conv2.weight,0.15000000000000002,75.946,92.84400000000001,0.9721023115728582
module.layer2.3.conv2.weight,0.2,75.732,92.794,0.9761088758098834
module.layer2.3.conv2.weight,0.25,75.614,92.73599999999999,0.981304814164736
module.layer2.3.conv2.weight,0.30000000000000004,75.542,92.708,0.9833431544200503
module.layer2.3.conv2.weight,0.35000000000000003,75.42,92.646,0.9895992186300612
module.layer2.3.conv2.weight,0.4,75.166,92.434,1.0021974734809933
module.layer2.3.conv2.weight,0.45,74.996,92.396,1.0080492892587674
module.layer2.3.conv2.weight,0.5,74.832,92.30000000000001,1.0158192809595141
module.layer2.3.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer2.3.conv3.weight,0.05,76.116,92.874,0.964743162448309
module.layer2.3.conv3.weight,0.1,76.104,92.862,0.9648478018994233
module.layer2.3.conv3.weight,0.15000000000000002,76.116,92.866,0.964911586852098
module.layer2.3.conv3.weight,0.2,76.094,92.884,0.9648562783033265
module.layer2.3.conv3.weight,0.25,76.094,92.85799999999999,0.9652072199601301
module.layer2.3.conv3.weight,0.30000000000000004,76.028,92.84,0.9652869780452884
module.layer2.3.conv3.weight,0.35000000000000003,76.072,92.894,0.9655525322471346
module.layer2.3.conv3.weight,0.4,75.924,92.854,0.9668436814479684
module.layer2.3.conv3.weight,0.45,75.85,92.794,0.9713384634530061
module.layer2.3.conv3.weight,0.5,75.76,92.726,0.9754472542174012
module.layer3.0.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.0.conv1.weight,0.05,75.854,92.7,0.9755539494965755
module.layer3.0.conv1.weight,0.1,75.558,92.604,0.9903189021409771
module.layer3.0.conv1.weight,0.15000000000000002,74.932,92.384,1.0120573165465376
module.layer3.0.conv1.weight,0.2,73.97,91.902,1.0564837084741014
module.layer3.0.conv1.weight,0.25,71.67999999999999,90.572,1.160918220497515
module.layer3.0.conv1.weight,0.30000000000000004,70.22999999999999,89.724,1.2242342644200028
module.layer3.0.conv1.weight,0.35000000000000003,67.42,87.63,1.3680912685029358
module.layer3.0.conv1.weight,0.4,63.426,85.04,1.5690640997217635
module.layer3.0.conv1.weight,0.45,62.834,84.516,1.6085462114032438
module.layer3.0.conv1.weight,0.5,59.484,82.27,1.779903719619829
module.layer3.0.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.0.conv2.weight,0.05,75.984,92.886,0.9716181799921453
module.layer3.0.conv2.weight,0.1,75.67200000000001,92.73599999999999,0.9827592867065448
module.layer3.0.conv2.weight,0.15000000000000002,75.4,92.578,0.9944861367040749
module.layer3.0.conv2.weight,0.2,75.108,92.384,1.0120520112769948
module.layer3.0.conv2.weight,0.25,74.46,92.052,1.0373907407023468
module.layer3.0.conv2.weight,0.30000000000000004,74.05999999999999,91.838,1.0571384563737984
module.layer3.0.conv2.weight,0.35000000000000003,72.89,91.12599999999999,1.1066943608528506
module.layer3.0.conv2.weight,0.4,71.754,90.564,1.1546887049109358
module.layer3.0.conv2.weight,0.45,69.98400000000001,89.476,1.2325848809310374
module.layer3.0.conv2.weight,0.5,67.73599999999999,87.976,1.3425824202749195
module.layer3.0.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.0.conv3.weight,0.05,76.128,92.86999999999999,0.9647133990514034
module.layer3.0.conv3.weight,0.1,76.074,92.828,0.965464632121884
module.layer3.0.conv3.weight,0.15000000000000002,76.058,92.84599999999999,0.9675507292303505
module.layer3.0.conv3.weight,0.2,76.008,92.83,0.9695352081741606
module.layer3.0.conv3.weight,0.25,75.882,92.814,0.9731980219331319
module.layer3.0.conv3.weight,0.30000000000000004,75.698,92.758,0.9806116086487863
module.layer3.0.conv3.weight,0.35000000000000003,75.524,92.666,0.9887452712472609
module.layer3.0.conv3.weight,0.4,75.30399999999999,92.55,0.9961166965718176
module.layer3.0.conv3.weight,0.45,74.752,92.188,1.017145576373655
module.layer3.0.conv3.weight,0.5,74.166,91.93,1.0403414208974158
module.layer3.0.downsample.0.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.0.downsample.0.weight,0.05,76.122,92.88,0.9646817222997849
module.layer3.0.downsample.0.weight,0.1,76.09,92.868,0.9652682708538308
module.layer3.0.downsample.0.weight,0.15000000000000002,76.02,92.83200000000001,0.9678591250308928
module.layer3.0.downsample.0.weight,0.2,76.012,92.84599999999999,0.969518158356754
module.layer3.0.downsample.0.weight,0.25,75.964,92.862,0.9715871051410021
module.layer3.0.downsample.0.weight,0.30000000000000004,75.83,92.762,0.9757750733774535
module.layer3.0.downsample.0.weight,0.35000000000000003,75.75800000000001,92.74,0.9812161533200012
module.layer3.0.downsample.0.weight,0.4,75.568,92.652,0.988263431404318
module.layer3.0.downsample.0.weight,0.45,75.35000000000001,92.60000000000001,0.9997599098299228
module.layer3.0.downsample.0.weight,0.5,75.042,92.36800000000001,1.0125716319497748
module.layer3.1.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.1.conv1.weight,0.05,76.026,92.84,0.9650524181826997
module.layer3.1.conv1.weight,0.1,75.996,92.836,0.9674490037925388
module.layer3.1.conv1.weight,0.15000000000000002,75.858,92.742,0.971184025309524
module.layer3.1.conv1.weight,0.2,75.702,92.742,0.9757259215931502
module.layer3.1.conv1.weight,0.25,75.622,92.67999999999999,0.9801329179685943
module.layer3.1.conv1.weight,0.30000000000000004,75.486,92.56,0.9874053938048225
module.layer3.1.conv1.weight,0.35000000000000003,75.42999999999999,92.562,0.9897024807121072
module.layer3.1.conv1.weight,0.4,75.322,92.45,0.99729801554765
module.layer3.1.conv1.weight,0.45,75.018,92.35600000000001,1.0083161153051319
module.layer3.1.conv1.weight,0.5,74.71799999999999,92.12400000000001,1.0199289657175545
module.layer3.1.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.1.conv2.weight,0.05,75.982,92.854,0.9691590736715163
module.layer3.1.conv2.weight,0.1,75.818,92.686,0.9758419072901713
module.layer3.1.conv2.weight,0.15000000000000002,75.742,92.58800000000001,0.9815147864271184
module.layer3.1.conv2.weight,0.2,75.578,92.58,0.9874765161348843
module.layer3.1.conv2.weight,0.25,75.47,92.462,0.994418795619692
module.layer3.1.conv2.weight,0.30000000000000004,75.224,92.328,0.9989697071058415
module.layer3.1.conv2.weight,0.35000000000000003,75.18199999999999,92.374,1.000461941394879
module.layer3.1.conv2.weight,0.4,74.89399999999999,92.244,1.0080392082430885
module.layer3.1.conv2.weight,0.45,74.602,92.148,1.0224535768585545
module.layer3.1.conv2.weight,0.5,74.366,92.00200000000001,1.0328381399110875
module.layer3.1.conv3.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.1.conv3.weight,0.05,76.062,92.864,0.9646131991579829
module.layer3.1.conv3.weight,0.1,76.028,92.86,0.9663307377118234
module.layer3.1.conv3.weight,0.15000000000000002,76.03999999999999,92.86,0.967569736953901
module.layer3.1.conv3.weight,0.2,75.948,92.814,0.9681062712048996
module.layer3.1.conv3.weight,0.25,75.944,92.878,0.9703570115475021
module.layer3.1.conv3.weight,0.30000000000000004,75.896,92.816,0.9743181323366505
module.layer3.1.conv3.weight,0.35000000000000003,75.83800000000001,92.778,0.9771007541186953
module.layer3.1.conv3.weight,0.4,75.732,92.752,0.9815992211200752
module.layer3.1.conv3.weight,0.45,75.684,92.666,0.985187043492891
module.layer3.1.conv3.weight,0.5,75.512,92.598,0.989619911401247
module.layer3.2.conv1.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.2.conv1.weight,0.05,76.112,92.902,0.9664402683170475
module.layer3.2.conv1.weight,0.1,76.012,92.84,0.9691802668480238
module.layer3.2.conv1.weight,0.15000000000000002,75.878,92.80000000000001,0.9741810408173774
module.layer3.2.conv1.weight,0.2,75.888,92.75999999999999,0.9778152308141698
module.layer3.2.conv1.weight,0.25,75.726,92.694,0.985200674025988
module.layer3.2.conv1.weight,0.30000000000000004,75.602,92.638,0.9895688426889937
module.layer3.2.conv1.weight,0.35000000000000003,75.384,92.57600000000001,0.9999833124480682
module.layer3.2.conv1.weight,0.4,75.126,92.45,1.0099009264792718
module.layer3.2.conv1.weight,0.45,74.91799999999999,92.374,1.016800964213147
module.layer3.2.conv1.weight,0.5,74.784,92.27,1.026382406147159
module.layer3.2.conv2.weight,0.0,76.13,92.862,0.9646787385703351
module.layer3.2.conv2.weight,0.05,76.05999999999999,92.874,0.9645183723495929
module.layer3.2.conv2.weight,0.1,75.954,92.85,0.9664772243372033
module.layer3.2.conv2.weight,0.15000000000000002,75.89200000000001,92.824,0.9708176260547979
module.layer3.2.conv2.weight,0.2,75.848,92.768,0.9740906326594406
module.layer3.2.conv2.weight,0.25,75.74,92.688,0.9793189029608457
module.layer3.2.conv2.weight,0.30000000000000004,75.486,92.628,0.9856890367001899
module.layer3.2.conv2.weight,0.35000000000000003,75.30399999999999,92.55799999999999,0.9944385276461133
module.layer3.2.conv2.weight,0.4,75.11,92.432,1.0005023837545692
