parameter,sparsity,top1,top5,loss
module.layer1.1.conv1.weight,0.05,91.71000000000001,99.63,0.35311552137136465
module.layer1.1.conv1.weight,0.1,91.69,99.61,0.3533485610038042
module.layer1.1.conv1.weight,0.15000000000000002,91.64,99.62,0.3577981449663639
module.layer1.1.conv1.weight,0.2,91.55,99.64,0.3630701027810574
module.layer1.1.conv1.weight,0.25,91.5,99.62,0.36301098391413683
module.layer1.1.conv1.weight,0.30000000000000004,91.5,99.62,0.36301098391413683
module.layer1.1.conv1.weight,0.35000000000000003,91.45,99.65,0.36289680525660517
module.layer1.1.conv1.weight,0.4,91.29,99.65,0.3742198124527931
module.layer1.1.conv1.weight,0.45,89.52,99.62,0.4426818534731865
module.layer1.1.conv2.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer1.1.conv2.weight,0.05,91.71000000000001,99.63,0.35311552137136465
module.layer1.1.conv2.weight,0.1,91.59,99.61,0.3543879009783269
module.layer1.1.conv2.weight,0.15000000000000002,91.59,99.56,0.36334431581199167
module.layer1.1.conv2.weight,0.2,91.12,99.52,0.3836718525737524
module.layer1.1.conv2.weight,0.25,91.17999999999999,99.56,0.388193280622363
module.layer1.1.conv2.weight,0.30000000000000004,91.17999999999999,99.56,0.388193280622363
module.layer1.1.conv2.weight,0.35000000000000003,90.94,99.5,0.39422646462917316
module.layer1.1.conv2.weight,0.4,90.92,99.51,0.3992840137332679
module.layer1.1.conv2.weight,0.45,90.86,99.53,0.4008177027106285
module.layer1.2.conv1.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer1.2.conv1.weight,0.05,91.71000000000001,99.63,0.35311552137136465
module.layer1.2.conv1.weight,0.1,91.46,99.65,0.3658321615308523
module.layer1.2.conv1.weight,0.15000000000000002,83.95,99.33999999999999,0.7677796736359597
module.layer1.2.conv1.weight,0.2,51.85999999999999,90.63,4.073956239223481
module.layer1.2.conv1.weight,0.25,51.01,90.61,4.255589622259139
module.layer1.2.conv1.weight,0.30000000000000004,51.01,90.61,4.255589622259139
module.layer1.2.conv1.weight,0.35000000000000003,45.099999999999994,89.12,4.931756556034089
module.layer1.2.conv1.weight,0.4,43.46,88.42,4.935671842098235
module.layer1.2.conv1.weight,0.45,41.300000000000004,89.03,5.647666728496553
module.layer1.2.conv2.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer1.2.conv2.weight,0.05,91.71000000000001,99.63,0.35311552137136465
module.layer1.2.conv2.weight,0.1,91.8,99.63,0.35191919729113574
module.layer1.2.conv2.weight,0.15000000000000002,91.78,99.62,0.35218934603035446
module.layer1.2.conv2.weight,0.2,91.36,99.53999999999999,0.373284873366356
module.layer1.2.conv2.weight,0.25,91.34,99.57000000000001,0.372620603814721
module.layer1.2.conv2.weight,0.30000000000000004,91.34,99.57000000000001,0.372620603814721
module.layer1.2.conv2.weight,0.35000000000000003,91.46,99.64,0.3684574022889137
module.layer1.2.conv2.weight,0.4,91.01,99.67,0.3808802604675293
module.layer1.2.conv2.weight,0.45,85.8,99.53,0.6257138743996619
module.layer2.0.conv1.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer2.0.conv1.weight,0.05,91.36,99.67,0.3657841794192791
module.layer2.0.conv1.weight,0.1,90.82000000000001,99.59,0.3963365096598864
module.layer2.0.conv1.weight,0.15000000000000002,90.88000000000001,99.61,0.39766731187701226
module.layer2.0.conv1.weight,0.2,87.49,99.4,0.5651655465364457
module.layer2.0.conv1.weight,0.25,83.85000000000001,98.74000000000001,0.8388706997036932
module.layer2.0.conv1.weight,0.30000000000000004,82.67,98.55000000000001,0.8996203079819679
module.layer2.0.conv1.weight,0.35000000000000003,79.4,98.19,1.1025744244456293
module.layer2.0.conv1.weight,0.4,77.53999999999999,97.98,1.2432086706161496
module.layer2.0.conv1.weight,0.45,72.92,96.78999999999999,1.497758799791336
module.layer2.0.conv2.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer2.0.conv2.weight,0.05,91.53,99.63,0.35772794112563133
module.layer2.0.conv2.weight,0.1,90.62,99.56,0.39262034669518475
module.layer2.0.conv2.weight,0.15000000000000002,90.75,99.56,0.40351330116391193
module.layer2.0.conv2.weight,0.2,89.78,99.57000000000001,0.4374788455665112
module.layer2.0.conv2.weight,0.25,88.78,99.56,0.4721727825701237
module.layer2.0.conv2.weight,0.30000000000000004,88.25,99.55000000000001,0.5042958207428455
module.layer2.0.conv2.weight,0.35000000000000003,84.1,99.03999999999999,0.7605764836072921
module.layer2.0.conv2.weight,0.4,83.01,98.96000000000001,0.8276071265339854
module.layer2.0.conv2.weight,0.45,77.9,98.07000000000001,1.1350482583045962
module.layer2.0.downsample.0.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer2.0.downsample.0.weight,0.05,91.74,99.63,0.35310579948127274
module.layer2.0.downsample.0.weight,0.1,91.47,99.58,0.3620618239045142
module.layer2.0.downsample.0.weight,0.15000000000000002,91.60000000000001,99.59,0.3592585772275925
module.layer2.0.downsample.0.weight,0.2,90.86999999999999,99.56,0.40408932529389857
module.layer2.0.downsample.0.weight,0.25,90.55,99.53,0.4283897802233696
module.layer2.0.downsample.0.weight,0.30000000000000004,90.44,99.57000000000001,0.43439292013645164
module.layer2.0.downsample.0.weight,0.35000000000000003,90.60000000000001,99.56,0.4231363572180271
module.layer2.0.downsample.0.weight,0.4,90.42999999999999,99.53,0.4291665073484182
module.layer2.0.downsample.0.weight,0.45,89.08,99.49,0.5092024601995944
module.layer2.1.conv1.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer2.1.conv1.weight,0.05,91.61,99.65,0.3556760594248771
module.layer2.1.conv1.weight,0.1,91.44,99.63,0.36426772810518737
module.layer2.1.conv1.weight,0.15000000000000002,91.36,99.64,0.36359990723431107
module.layer2.1.conv1.weight,0.2,90.73,99.57000000000001,0.38922777511179446
module.layer2.1.conv1.weight,0.25,87.33,99.48,0.579775558412075
module.layer2.1.conv1.weight,0.30000000000000004,87.47,99.52,0.5758593469858172
module.layer2.1.conv1.weight,0.35000000000000003,80.36999999999999,98.34,0.983716206252575
module.layer2.1.conv1.weight,0.4,78.75,98.16,1.0968442469835278
module.layer2.1.conv1.weight,0.45,75.25999999999999,97.83,1.2227883070707324
module.layer2.1.conv2.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer2.1.conv2.weight,0.05,91.55,99.61,0.3608387045562267
module.layer2.1.conv2.weight,0.1,91.48,99.57000000000001,0.36465401425957683
module.layer2.1.conv2.weight,0.15000000000000002,91.41,99.57000000000001,0.36879908293485647
module.layer2.1.conv2.weight,0.2,91.23,99.63,0.37042297944426533
module.layer2.1.conv2.weight,0.25,91.21000000000001,99.6,0.3843630582094194
module.layer2.1.conv2.weight,0.30000000000000004,90.88000000000001,99.62,0.4018133692443371
module.layer2.1.conv2.weight,0.35000000000000003,90.7,99.57000000000001,0.4103885799646378
module.layer2.1.conv2.weight,0.4,90.49000000000001,99.52,0.42639546580612664
module.layer2.1.conv2.weight,0.45,89.84,99.6,0.4344503715634346
module.layer2.2.conv1.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer2.2.conv1.weight,0.05,91.66,99.63,0.356338819861412
module.layer2.2.conv1.weight,0.1,91.58,99.62,0.3581731509417294
module.layer2.2.conv1.weight,0.15000000000000002,91.53,99.64,0.36158183701336377
module.layer2.2.conv1.weight,0.2,89.53,99.57000000000001,0.4573449082672596
module.layer2.2.conv1.weight,0.25,85.2,99.37,0.601013409346342
module.layer2.2.conv1.weight,0.30000000000000004,84.97,99.33,0.6024073004722593
module.layer2.2.conv1.weight,0.35000000000000003,85.99,99.42,0.5608623847365379
module.layer2.2.conv1.weight,0.4,84.14,99.0,0.6769933864474293
module.layer2.2.conv1.weight,0.45,82.1,98.76,0.7104505017399788
module.layer2.2.conv2.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer2.2.conv2.weight,0.05,91.61,99.62,0.3517276849597692
module.layer2.2.conv2.weight,0.1,91.41,99.63,0.3629658129066229
module.layer2.2.conv2.weight,0.15000000000000002,91.39,99.65,0.3699894580990076
module.layer2.2.conv2.weight,0.2,91.14999999999999,99.69,0.3778384767472744
module.layer2.2.conv2.weight,0.25,91.02,99.67,0.38207089751958845
module.layer2.2.conv2.weight,0.30000000000000004,91.03999999999999,99.66000000000001,0.381112189218402
module.layer2.2.conv2.weight,0.35000000000000003,90.9,99.64,0.39385608211159706
module.layer2.2.conv2.weight,0.4,90.97,99.69,0.38706891499459745
module.layer2.2.conv2.weight,0.45,90.86999999999999,99.69,0.390482582896948
module.layer3.0.conv1.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer3.0.conv1.weight,0.05,91.3,99.61,0.37692980878055105
module.layer3.0.conv1.weight,0.1,90.36,99.57000000000001,0.4059094585478305
module.layer3.0.conv1.weight,0.15000000000000002,89.41,99.41,0.4516870111227035
module.layer3.0.conv1.weight,0.2,88.58,99.35000000000001,0.497050206363201
module.layer3.0.conv1.weight,0.25,87.78,99.26,0.523695731163025
module.layer3.0.conv1.weight,0.30000000000000004,87.45,99.22,0.5339563280344009
module.layer3.0.conv1.weight,0.35000000000000003,85.82,98.8,0.6085494115948676
module.layer3.0.conv1.weight,0.4,80.91000000000001,98.48,0.8928316004574296
module.layer3.0.conv1.weight,0.45,76.32,98.14,1.1504221774637697
module.layer3.0.conv2.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer3.0.conv2.weight,0.05,91.07,99.58,0.3743807531893254
module.layer3.0.conv2.weight,0.1,91.17,99.57000000000001,0.3765988595783711
module.layer3.0.conv2.weight,0.15000000000000002,90.56,99.53,0.39238355644047274
module.layer3.0.conv2.weight,0.2,90.10000000000001,99.48,0.407510131597519
module.layer3.0.conv2.weight,0.25,88.5,99.48,0.4666619487106799
module.layer3.0.conv2.weight,0.30000000000000004,87.01,99.33999999999999,0.555674500763416
module.layer3.0.conv2.weight,0.35000000000000003,84.09,98.8,0.6758194431662561
module.layer3.0.conv2.weight,0.4,81.35,98.96000000000001,0.7846048541367054
module.layer3.0.conv2.weight,0.45,74.72,98.54,1.1531319759786134
module.layer3.0.downsample.0.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer3.0.downsample.0.weight,0.05,91.64999999999999,99.63,0.3550466626882553
module.layer3.0.downsample.0.weight,0.1,91.53,99.63,0.35709351003170015
module.layer3.0.downsample.0.weight,0.15000000000000002,91.68,99.63,0.35818548239767545
module.layer3.0.downsample.0.weight,0.2,91.42,99.58,0.3624913573265076
module.layer3.0.downsample.0.weight,0.25,91.60000000000001,99.6,0.36180754415690897
module.layer3.0.downsample.0.weight,0.30000000000000004,91.48,99.58,0.36393066570162774
module.layer3.0.downsample.0.weight,0.35000000000000003,91.36,99.62,0.36822238452732564
module.layer3.0.downsample.0.weight,0.4,91.38,99.57000000000001,0.372189798951149
module.layer3.0.downsample.0.weight,0.45,91.56,99.61,0.3679247111082078
module.layer3.1.conv1.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer3.1.conv1.weight,0.05,91.08000000000001,99.69,0.3688665494322777
module.layer3.1.conv1.weight,0.1,90.9,99.69,0.35975485034286975
module.layer3.1.conv1.weight,0.15000000000000002,90.31,99.64,0.39414567649364474
module.layer3.1.conv1.weight,0.2,90.23,99.57000000000001,0.4093293234705924
module.layer3.1.conv1.weight,0.25,89.03999999999999,99.57000000000001,0.4191671438515186
module.layer3.1.conv1.weight,0.30000000000000004,84.97,99.2,0.5405849993228912
module.layer3.1.conv1.weight,0.35000000000000003,84.64,99.19,0.5486714251339437
module.layer3.1.conv1.weight,0.4,80.49,98.67,0.7386294141411781
module.layer3.1.conv1.weight,0.45,81.15,98.8,0.6802375044673681
module.layer3.1.conv2.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer3.1.conv2.weight,0.05,91.44,99.61,0.38003587089478963
module.layer3.1.conv2.weight,0.1,91.14999999999999,99.63,0.4046807061880827
module.layer3.1.conv2.weight,0.15000000000000002,90.81,99.61,0.4155929848551751
module.layer3.1.conv2.weight,0.2,90.4,99.61,0.43980631157755856
module.layer3.1.conv2.weight,0.25,90.16999999999999,99.57000000000001,0.46427812427282344
module.layer3.1.conv2.weight,0.30000000000000004,89.66,99.52,0.496204797923565
module.layer3.1.conv2.weight,0.35000000000000003,89.02,99.49,0.5207870244979861
module.layer3.1.conv2.weight,0.4,86.87,99.48,0.6649825528264046
module.layer3.1.conv2.weight,0.45,86.2,99.47,0.7037578903138636
module.layer3.2.conv1.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer3.2.conv1.weight,0.05,91.38,99.67,0.3621302518993616
module.layer3.2.conv1.weight,0.1,88.89,99.41,0.46574868187308316
module.layer3.2.conv1.weight,0.15000000000000002,90.14999999999999,99.58,0.37830755151808254
module.layer3.2.conv1.weight,0.2,89.63,99.59,0.3964536592364311
module.layer3.2.conv1.weight,0.25,86.07000000000001,99.00999999999999,0.5083161063492296
module.layer3.2.conv1.weight,0.30000000000000004,83.65,98.96000000000001,0.5880843184888364
module.layer3.2.conv1.weight,0.35000000000000003,79.49,98.87,0.7641042023897171
module.layer3.2.conv1.weight,0.4,73.87,98.75,0.973107947409153
module.layer3.2.conv1.weight,0.45,70.63,97.27,1.0755987197160717
module.layer3.2.conv2.weight,0.0,91.71000000000001,99.63,0.35311552137136465
module.layer3.2.conv2.weight,0.05,91.66,99.61,0.3514950469136238
module.layer3.2.conv2.weight,0.1,91.64999999999999,99.63,0.34972407296299945
module.layer3.2.conv2.weight,0.15000000000000002,91.73,99.64,0.34230788685381414
module.layer3.2.conv2.weight,0.2,91.69,99.63,0.3430330790579319
module.layer3.2.conv2.weight,0.25,91.33,99.61,0.34034626707434645
module.layer3.2.conv2.weight,0.30000000000000004,91.19,99.57000000000001,0.3349306501448154
module.layer3.2.conv2.weight,0.35000000000000003,91.06,99.57000000000001,0.3393500570207834
module.layer3.2.conv2.weight,0.4,90.53999999999999,99.46000000000001,0.3569283939898014
module.layer3.2.conv2.weight,0.45,90.14,99.42999999999999,0.35737874507904055
