parameter,sparsity,top1,top5,loss
module.layer1.6.conv1.weight,0.15000000000000002,90.03,99.59,0.555504333972931
module.layer1.6.conv1.weight,0.2,90.07000000000001,99.6,0.557696706056595
module.layer1.6.conv1.weight,0.25,90.8,99.64,0.5061054535210133
module.layer1.6.conv1.weight,0.30000000000000004,90.8,99.64,0.5061054535210133
module.layer1.6.conv1.weight,0.35000000000000003,91.12,99.63,0.4907669350504876
module.layer1.6.conv1.weight,0.4,91.03999999999999,99.62,0.49493566304445263
module.layer1.6.conv1.weight,0.45,91.03,99.58,0.49824458435177793
module.layer1.6.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer1.6.conv2.weight,0.05,92.86999999999999,99.74,0.36066158898174766
module.layer1.6.conv2.weight,0.1,92.86999999999999,99.74,0.3606951374560594
module.layer1.6.conv2.weight,0.15000000000000002,92.86999999999999,99.72999999999999,0.3613773766905069
module.layer1.6.conv2.weight,0.2,92.86,99.74,0.36156109198927877
module.layer1.6.conv2.weight,0.25,92.86,99.74,0.36191360466182226
module.layer1.6.conv2.weight,0.30000000000000004,92.86,99.74,0.36191360466182226
module.layer1.6.conv2.weight,0.35000000000000003,92.72,99.72,0.3649996127933263
module.layer1.6.conv2.weight,0.4,92.67,99.76,0.3684035398066044
module.layer1.6.conv2.weight,0.45,92.47,99.77000000000001,0.37946732528507715
module.layer1.7.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer1.7.conv1.weight,0.05,92.86999999999999,99.74,0.36066158898174766
module.layer1.7.conv1.weight,0.1,92.86999999999999,99.74,0.36066158898174766
module.layer1.7.conv1.weight,0.15000000000000002,92.93,99.72999999999999,0.36063686758279795
module.layer1.7.conv1.weight,0.2,92.85,99.75,0.36092470139265065
module.layer1.7.conv1.weight,0.25,92.91,99.71,0.36205169893801203
module.layer1.7.conv1.weight,0.30000000000000004,92.91,99.71,0.36205169893801203
module.layer1.7.conv1.weight,0.35000000000000003,92.63,99.75,0.376547372341156
module.layer1.7.conv1.weight,0.4,92.56,99.72999999999999,0.38192764036357396
module.layer1.7.conv1.weight,0.45,91.86,99.69,0.42358998581767093
module.layer1.7.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer1.7.conv2.weight,0.05,92.86999999999999,99.74,0.36066158898174766
module.layer1.7.conv2.weight,0.1,92.86999999999999,99.72999999999999,0.36065500713884824
module.layer1.7.conv2.weight,0.15000000000000002,92.85,99.72999999999999,0.36043161228299136
module.layer1.7.conv2.weight,0.2,92.86,99.72999999999999,0.3603926766663788
module.layer1.7.conv2.weight,0.25,92.96,99.71,0.35949723459780214
module.layer1.7.conv2.weight,0.30000000000000004,92.96,99.71,0.35949723459780214
module.layer1.7.conv2.weight,0.35000000000000003,92.95,99.72,0.35852437354624267
module.layer1.7.conv2.weight,0.4,92.9,99.72999999999999,0.3590793754905463
module.layer1.7.conv2.weight,0.45,92.96,99.75,0.3614442382007837
module.layer1.8.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer1.8.conv1.weight,0.05,92.86999999999999,99.74,0.36066158898174766
module.layer1.8.conv1.weight,0.1,92.86999999999999,99.74,0.36066158898174766
module.layer1.8.conv1.weight,0.15000000000000002,92.9,99.74,0.36080294623970993
module.layer1.8.conv1.weight,0.2,92.89,99.76,0.3611124586313963
module.layer1.8.conv1.weight,0.25,92.30000000000001,99.64,0.39205428957939154
module.layer1.8.conv1.weight,0.30000000000000004,92.30000000000001,99.64,0.39205428957939154
module.layer1.8.conv1.weight,0.35000000000000003,91.97999999999999,99.66000000000001,0.411016695946455
module.layer1.8.conv1.weight,0.4,90.36,99.64,0.5049414649605751
module.layer1.8.conv1.weight,0.45,90.25,99.64,0.5073329828679563
module.layer1.8.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer1.8.conv2.weight,0.05,92.86999999999999,99.74,0.36066158898174766
module.layer1.8.conv2.weight,0.1,92.86999999999999,99.74,0.360731141641736
module.layer1.8.conv2.weight,0.15000000000000002,92.88,99.74,0.3608758356422186
module.layer1.8.conv2.weight,0.2,92.9,99.72999999999999,0.3608902242034673
module.layer1.8.conv2.weight,0.25,92.78999999999999,99.7,0.3611988078802824
module.layer1.8.conv2.weight,0.30000000000000004,92.78999999999999,99.7,0.3611988078802824
module.layer1.8.conv2.weight,0.35000000000000003,92.83,99.7,0.36074747517704964
module.layer1.8.conv2.weight,0.4,92.63,99.77000000000001,0.3709377121180296
module.layer1.8.conv2.weight,0.45,92.65,99.79,0.37276538461446757
module.layer2.0.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.0.conv1.weight,0.05,92.80000000000001,99.71,0.3646686650812626
module.layer2.0.conv1.weight,0.1,92.44,99.7,0.38855665996670724
module.layer2.0.conv1.weight,0.15000000000000002,92.29,99.65,0.3969618260860444
module.layer2.0.conv1.weight,0.2,90.69,99.36,0.4863537669181824
module.layer2.0.conv1.weight,0.25,90.99000000000001,99.53,0.46367378756403926
module.layer2.0.conv1.weight,0.30000000000000004,90.73,99.47,0.48277041539549825
module.layer2.0.conv1.weight,0.35000000000000003,90.05,99.42,0.5328169621527196
module.layer2.0.conv1.weight,0.4,88.64999999999999,99.19,0.6207671016454696
module.layer2.0.conv1.weight,0.45,81.17999999999999,98.11,1.1313578382134437
module.layer2.0.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.0.conv2.weight,0.05,92.86999999999999,99.74,0.36066158898174766
module.layer2.0.conv2.weight,0.1,92.62,99.77000000000001,0.36684789694845676
module.layer2.0.conv2.weight,0.15000000000000002,92.60000000000001,99.77000000000001,0.3755907587707043
module.layer2.0.conv2.weight,0.2,92.49000000000001,99.74,0.385954538360238
module.layer2.0.conv2.weight,0.25,91.7,99.72999999999999,0.4293118640780449
module.layer2.0.conv2.weight,0.30000000000000004,91.5,99.7,0.4405682198703289
module.layer2.0.conv2.weight,0.35000000000000003,91.01,99.68,0.482468555867672
module.layer2.0.conv2.weight,0.4,90.3,99.61,0.5331927336752416
module.layer2.0.conv2.weight,0.45,89.92,99.6,0.558272858709097
module.layer2.0.downsample.0.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.0.downsample.0.weight,0.05,92.86999999999999,99.74,0.36066158898174766
module.layer2.0.downsample.0.weight,0.1,92.9,99.74,0.36049428470432754
module.layer2.0.downsample.0.weight,0.15000000000000002,92.88,99.75,0.3608853500336408
module.layer2.0.downsample.0.weight,0.2,92.75,99.71,0.3714055437594652
module.layer2.0.downsample.0.weight,0.25,92.7,99.71,0.37058123238384716
module.layer2.0.downsample.0.weight,0.30000000000000004,92.58,99.77000000000001,0.3810675866901874
module.layer2.0.downsample.0.weight,0.35000000000000003,92.17999999999999,99.69,0.41236597299575806
module.layer2.0.downsample.0.weight,0.4,92.17999999999999,99.7,0.40970914959907534
module.layer2.0.downsample.0.weight,0.45,92.02,99.72,0.4153704456984997
module.layer2.1.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.1.conv1.weight,0.05,92.9,99.72999999999999,0.36091189906001087
module.layer2.1.conv1.weight,0.1,92.81,99.75,0.3633922930806876
module.layer2.1.conv1.weight,0.15000000000000002,92.85,99.72,0.36301499195396897
module.layer2.1.conv1.weight,0.2,92.85,99.72999999999999,0.36586899086832997
module.layer2.1.conv1.weight,0.25,92.75,99.74,0.36575289256870763
module.layer2.1.conv1.weight,0.30000000000000004,92.82000000000001,99.75,0.366650477424264
module.layer2.1.conv1.weight,0.35000000000000003,92.75,99.75,0.3658934578299522
module.layer2.1.conv1.weight,0.4,92.75999999999999,99.75,0.36681477092206477
module.layer2.1.conv1.weight,0.45,92.02,99.7,0.4135197080671787
module.layer2.1.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.1.conv2.weight,0.05,92.89,99.76,0.3605580598115921
module.layer2.1.conv2.weight,0.1,92.86999999999999,99.75,0.36029627993702895
module.layer2.1.conv2.weight,0.15000000000000002,92.86,99.76,0.361452329903841
module.layer2.1.conv2.weight,0.2,92.86999999999999,99.72999999999999,0.3635422084480525
module.layer2.1.conv2.weight,0.25,92.71000000000001,99.72999999999999,0.3713317364454269
module.layer2.1.conv2.weight,0.30000000000000004,92.72,99.71,0.37187498770654204
module.layer2.1.conv2.weight,0.35000000000000003,92.7,99.71,0.37353800050914293
module.layer2.1.conv2.weight,0.4,92.46,99.72999999999999,0.384986473619938
module.layer2.1.conv2.weight,0.45,92.36999999999999,99.71,0.38551148101687444
module.layer2.2.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.2.conv1.weight,0.05,92.86999999999999,99.74,0.36066158898174766
module.layer2.2.conv1.weight,0.1,92.86999999999999,99.74,0.360690962895751
module.layer2.2.conv1.weight,0.15000000000000002,92.86999999999999,99.74,0.3605697233229875
module.layer2.2.conv1.weight,0.2,92.88,99.72999999999999,0.3621646925806999
module.layer2.2.conv1.weight,0.25,92.86,99.71,0.3626307372003794
module.layer2.2.conv1.weight,0.30000000000000004,92.63,99.72,0.37243576794862737
module.layer2.2.conv1.weight,0.35000000000000003,92.5,99.75,0.3753009613603353
module.layer2.2.conv1.weight,0.4,92.47999999999999,99.74,0.3769632920622825
module.layer2.2.conv1.weight,0.45,92.52,99.71,0.37897125110030166
module.layer2.2.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.2.conv2.weight,0.05,92.89,99.74,0.36059705130755904
module.layer2.2.conv2.weight,0.1,92.84,99.72999999999999,0.36095488406717774
module.layer2.2.conv2.weight,0.15000000000000002,92.85,99.75,0.36011509187519547
module.layer2.2.conv2.weight,0.2,92.86999999999999,99.72,0.35906109139323233
module.layer2.2.conv2.weight,0.25,92.81,99.72,0.3617864090949296
module.layer2.2.conv2.weight,0.30000000000000004,92.77,99.72999999999999,0.3638363853096962
module.layer2.2.conv2.weight,0.35000000000000003,92.73,99.72,0.36468566395342356
module.layer2.2.conv2.weight,0.4,92.72,99.74,0.3632146950811148
module.layer2.2.conv2.weight,0.45,92.67999999999999,99.72999999999999,0.36732117161154737
module.layer2.3.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.3.conv1.weight,0.05,92.86,99.74,0.3606552720069885
module.layer2.3.conv1.weight,0.1,92.82000000000001,99.72999999999999,0.36180343329906456
module.layer2.3.conv1.weight,0.15000000000000002,92.89,99.74,0.3618840154260397
module.layer2.3.conv1.weight,0.2,92.77,99.71,0.36690873615443703
module.layer2.3.conv1.weight,0.25,92.75999999999999,99.69,0.3718115985393525
module.layer2.3.conv1.weight,0.30000000000000004,92.75999999999999,99.69,0.37128048799932006
module.layer2.3.conv1.weight,0.35000000000000003,92.60000000000001,99.74,0.3751165505498648
module.layer2.3.conv1.weight,0.4,92.57,99.75,0.3791331067681314
module.layer2.3.conv1.weight,0.45,92.53,99.78,0.38155986554920673
module.layer2.3.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.3.conv2.weight,0.05,92.92,99.74,0.36117621399462213
module.layer2.3.conv2.weight,0.1,92.92,99.76,0.36257152967154976
module.layer2.3.conv2.weight,0.15000000000000002,92.93,99.75,0.36432330384850514
module.layer2.3.conv2.weight,0.2,92.77,99.77000000000001,0.365199850127101
module.layer2.3.conv2.weight,0.25,92.78,99.74,0.3670211564749479
module.layer2.3.conv2.weight,0.30000000000000004,92.78,99.79,0.36551678553223604
module.layer2.3.conv2.weight,0.35000000000000003,92.83,99.8,0.3660500042140484
module.layer2.3.conv2.weight,0.4,92.75999999999999,99.8,0.3669023115187884
module.layer2.3.conv2.weight,0.45,92.60000000000001,99.8,0.3679193582385779
module.layer2.4.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.4.conv1.weight,0.05,92.86999999999999,99.74,0.3606727674603463
module.layer2.4.conv1.weight,0.1,92.86999999999999,99.75,0.36041002199053773
module.layer2.4.conv1.weight,0.15000000000000002,92.84,99.72999999999999,0.3612081348896027
module.layer2.4.conv1.weight,0.2,92.74,99.76,0.36284554190933693
module.layer2.4.conv1.weight,0.25,92.75999999999999,99.74,0.3643673893064261
module.layer2.4.conv1.weight,0.30000000000000004,92.81,99.77000000000001,0.3662101235240699
module.layer2.4.conv1.weight,0.35000000000000003,92.58999999999999,99.72999999999999,0.37965252809226524
module.layer2.4.conv1.weight,0.4,92.5,99.72,0.3807799596339465
module.layer2.4.conv1.weight,0.45,92.47999999999999,99.79,0.3781990498304367
module.layer2.4.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.4.conv2.weight,0.05,92.81,99.74,0.36224907003343104
module.layer2.4.conv2.weight,0.1,92.74,99.71,0.36359958127141007
module.layer2.4.conv2.weight,0.15000000000000002,92.80000000000001,99.72999999999999,0.3642080973833799
module.layer2.4.conv2.weight,0.2,92.91,99.72999999999999,0.36452384330332277
module.layer2.4.conv2.weight,0.25,92.80000000000001,99.72999999999999,0.3641275700181723
module.layer2.4.conv2.weight,0.30000000000000004,92.78,99.71,0.3655201904475689
module.layer2.4.conv2.weight,0.35000000000000003,92.78,99.71,0.36872979998588556
module.layer2.4.conv2.weight,0.4,92.78999999999999,99.69,0.3700194288045169
module.layer2.4.conv2.weight,0.45,92.67,99.71,0.3707670964300632
module.layer2.5.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.5.conv1.weight,0.05,92.86999999999999,99.74,0.36066158898174766
module.layer2.5.conv1.weight,0.1,92.84,99.74,0.36154454424977306
module.layer2.5.conv1.weight,0.15000000000000002,92.25999999999999,99.66000000000001,0.3967102088034153
module.layer2.5.conv1.weight,0.2,88.94999999999999,99.49,0.6165544129908083
module.layer2.5.conv1.weight,0.25,84.36,98.5,0.8497873425483704
module.layer2.5.conv1.weight,0.30000000000000004,85.04,98.69,0.8165172904729845
module.layer2.5.conv1.weight,0.35000000000000003,84.49,98.64,0.844467505812645
module.layer2.5.conv1.weight,0.4,84.16,98.57000000000001,0.869254566729069
module.layer2.5.conv1.weight,0.45,84.34,98.59,0.865688244998455
module.layer2.5.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.5.conv2.weight,0.05,92.86,99.74,0.3604204472154379
module.layer2.5.conv2.weight,0.1,92.86999999999999,99.72,0.360547423362732
module.layer2.5.conv2.weight,0.15000000000000002,92.88,99.72999999999999,0.3606432907283307
module.layer2.5.conv2.weight,0.2,92.86,99.76,0.3617205571383237
module.layer2.5.conv2.weight,0.25,92.84,99.76,0.3631485138088465
module.layer2.5.conv2.weight,0.30000000000000004,92.86999999999999,99.76,0.3657099109143019
module.layer2.5.conv2.weight,0.35000000000000003,92.86999999999999,99.74,0.367639059573412
module.layer2.5.conv2.weight,0.4,92.81,99.74,0.3701728958636522
module.layer2.5.conv2.weight,0.45,92.75999999999999,99.75,0.37165411673486226
module.layer2.6.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.6.conv1.weight,0.05,92.86999999999999,99.74,0.36066158898174766
module.layer2.6.conv1.weight,0.1,92.9,99.72999999999999,0.3609097853302955
module.layer2.6.conv1.weight,0.15000000000000002,92.86999999999999,99.72999999999999,0.362167790532112
module.layer2.6.conv1.weight,0.2,92.35,99.71,0.37316656932234765
module.layer2.6.conv1.weight,0.25,91.03,99.64,0.4539536066353322
module.layer2.6.conv1.weight,0.30000000000000004,91.03999999999999,99.68,0.4508232470601797
module.layer2.6.conv1.weight,0.35000000000000003,90.99000000000001,99.69,0.44857969768345357
module.layer2.6.conv1.weight,0.4,91.41,99.71,0.41943312361836427
module.layer2.6.conv1.weight,0.45,90.73,99.68,0.45149237290024763
module.layer2.6.conv2.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.6.conv2.weight,0.05,92.82000000000001,99.74,0.36070813164114945
module.layer2.6.conv2.weight,0.1,92.85,99.72999999999999,0.3614924099296332
module.layer2.6.conv2.weight,0.15000000000000002,92.83,99.71,0.36228136867284766
module.layer2.6.conv2.weight,0.2,92.78999999999999,99.71,0.363280325755477
module.layer2.6.conv2.weight,0.25,92.75,99.72,0.3630779977887868
module.layer2.6.conv2.weight,0.30000000000000004,92.78999999999999,99.71,0.3637808665633202
module.layer2.6.conv2.weight,0.35000000000000003,92.73,99.72,0.36502542831003665
module.layer2.6.conv2.weight,0.4,92.63,99.74,0.36369519047439103
module.layer2.6.conv2.weight,0.45,92.58999999999999,99.74,0.3644629061222077
module.layer2.7.conv1.weight,0.0,92.86999999999999,99.74,0.36066158898174766
module.layer2.7.conv1.weight,0.05,92.86999999999999,99.74,0.3606615874916315
module.layer2.7.conv1.weight,0.1,92.73,99.69,0.3716739762574435
module.layer2.7.conv1.weight,0.15000000000000002,92.7,99.69,0.371256785839796
module.layer2.7.conv1.weight,0.2,92.73,99.68,0.37306943163275724
module.layer2.7.conv1.weight,0.25,91.53,99.64,0.4370218634605407
module.layer2.7.conv1.weight,0.30000000000000004,90.13,99.56,0.4691874574869872
module.layer2.7.conv1.weight,0.35000000000000003,89.18,99.58,0.49299117848277096
module.layer2.7.conv1.weight,0.4,89.03,99.58,0.4998292371630669
module.layer2.7.conv1.weight,0.45,89.36999999999999,99.53999999999999,0.4566299002617597
