parameter,sparsity,top1,top5,loss
classifier.4.weight,0.7000000000000001,55.942,78.684,1.9418293377574618
classifier.4.weight,0.75,55.45,78.462,1.9607156353945632
classifier.4.weight,0.8,54.61,78.034,2.0012136308514346
classifier.4.weight,0.8500000000000001,53.006,77.13799999999999,2.0840760502888234
classifier.4.weight,0.9,50.172,75.16199999999999,2.2667418736584315
classifier.6.weight,0.0,56.518,79.07,1.9159247571108287
classifier.6.weight,0.05,56.50999999999999,79.08800000000001,1.9159121774897279
classifier.6.weight,0.1,56.48800000000001,79.06800000000001,1.9159637330746155
classifier.6.weight,0.15000000000000002,56.47,79.062,1.9160740272122987
classifier.6.weight,0.2,56.474000000000004,79.05,1.9164112009564218
classifier.6.weight,0.25,56.416,79.038,1.9172156492666321
classifier.6.weight,0.30000000000000004,56.41199999999999,79.03999999999999,1.918226117382245
classifier.6.weight,0.35000000000000003,56.298,79.034,1.920234525386167
classifier.6.weight,0.4,56.186,78.974,1.9226380121342996
classifier.6.weight,0.45,56.147999999999996,78.92,1.925923158927839
classifier.6.weight,0.5,55.967999999999996,78.792,1.9312111048065885
classifier.6.weight,0.55,55.742000000000004,78.728,1.9391729895557674
classifier.6.weight,0.6000000000000001,55.513999999999996,78.578,1.9483468879242327
classifier.6.weight,0.65,55.126,78.33200000000001,1.9643420391545
classifier.6.weight,0.7000000000000001,54.498000000000005,77.964,1.9909562857783574
classifier.6.weight,0.75,53.712,77.348,2.030414331020141
classifier.6.weight,0.8,52.528,76.4,2.091159597951538
classifier.6.weight,0.8500000000000001,50.75000000000001,75.03999999999999,2.19689080696933
classifier.6.weight,0.9,47.404,72.1,2.3935871413167638
