parameter,sparsity,top1,top5,loss
module.layer1.0.conv2.weight,0.35000000000000003,87.96000000000001,99.46000000000001,0.5451406478881835
module.layer1.0.conv2.weight,0.4,81.11,98.74000000000001,0.916641554236412
module.layer1.0.conv2.weight,0.45,74.08,97.42,1.4529574424028395
module.layer1.0.conv2.weight,0.5,68.22,95.92,1.905595180392265
module.layer1.0.conv2.weight,0.55,68.22,95.92,1.905595180392265
module.layer1.0.conv2.weight,0.6000000000000001,57.89,92.60000000000001,2.7538477003574373
module.layer1.0.conv2.weight,0.65,61.55,93.63,2.3470928221940994
module.layer1.0.conv2.weight,0.7000000000000001,34.27,80.51,6.195999729633331
module.layer1.0.conv2.weight,0.75,37.41,84.11,4.828147065639497
module.layer1.0.conv2.weight,0.8,37.41,84.11,4.828147065639497
module.layer1.0.conv2.weight,0.8500000000000001,16.479999999999993,64.02,9.350030851364139
module.layer1.0.conv2.weight,0.9,11.909999999999998,52.99,13.343775629997253
module.layer1.1.conv1.weight,0.0,90.55,99.65,0.40965311005711563
module.layer1.1.conv1.weight,0.05,90.55,99.65,0.40965311005711563
module.layer1.1.conv1.weight,0.1,90.39,99.65,0.4176280166953803
module.layer1.1.conv1.weight,0.15000000000000002,90.31,99.58,0.42611160725355157
module.layer1.1.conv1.weight,0.2,88.82,99.62,0.4867122977972031
module.layer1.1.conv1.weight,0.25,86.55,99.59,0.5910231322050098
module.layer1.1.conv1.weight,0.30000000000000004,86.55,99.59,0.5910231322050098
module.layer1.1.conv1.weight,0.35000000000000003,85.18,99.44,0.6720351323485375
module.layer1.1.conv1.weight,0.4,80.72,99.25,0.928171679377556
module.layer1.1.conv1.weight,0.45,79.47999999999999,99.11,1.003037466108799
module.layer1.1.conv1.weight,0.5,42.00000000000001,94.41000000000001,4.263162177801132
module.layer1.1.conv1.weight,0.55,42.00000000000001,94.41000000000001,4.263162177801132
module.layer1.1.conv1.weight,0.6000000000000001,32.86,90.73,5.687959986925127
module.layer1.1.conv1.weight,0.65,18.04,83.43,8.099399745464325
module.layer1.1.conv1.weight,0.7000000000000001,13.849999999999996,79.96,8.77097016572952
module.layer1.1.conv1.weight,0.75,10.499999999999998,63.25000000000001,8.946362662315368
module.layer1.1.conv1.weight,0.8,10.499999999999998,63.25000000000001,8.946362662315368
module.layer1.1.conv1.weight,0.8500000000000001,10.209999999999997,64.77,6.481141161918641
module.layer1.1.conv1.weight,0.9,10.370000000000001,64.77,5.937373268604279
module.layer1.1.conv2.weight,0.0,90.55,99.65,0.40965311005711563
module.layer1.1.conv2.weight,0.05,90.55,99.65,0.40965311005711563
module.layer1.1.conv2.weight,0.1,89.92999999999999,99.51,0.45033590868115425
module.layer1.1.conv2.weight,0.15000000000000002,61.220000000000006,94.3,2.667273956537247
module.layer1.1.conv2.weight,0.2,56.519999999999996,91.64999999999999,3.2496747612953185
module.layer1.1.conv2.weight,0.25,48.4,85.39,4.354253762960433
module.layer1.1.conv2.weight,0.30000000000000004,48.4,85.39,4.354253762960433
module.layer1.1.conv2.weight,0.35000000000000003,42.11,81.13,5.295651710033418
module.layer1.1.conv2.weight,0.4,36.029999999999994,75.92,6.504573345184325
module.layer1.1.conv2.weight,0.45,22.58,63.25000000000001,9.96018967628479
module.layer1.1.conv2.weight,0.5,20.709999999999994,62.3,9.30505313873291
module.layer1.1.conv2.weight,0.55,20.709999999999994,62.3,9.30505313873291
module.layer1.1.conv2.weight,0.6000000000000001,11.939999999999994,54.90999999999999,12.66726996898651
module.layer1.1.conv2.weight,0.65,12.509999999999998,55.190000000000005,12.364915251731873
module.layer1.1.conv2.weight,0.7000000000000001,12.060000000000004,53.92,11.742284727096559
module.layer1.1.conv2.weight,0.75,11.560000000000004,53.88999999999999,12.399066042900083
module.layer1.1.conv2.weight,0.8,11.560000000000004,53.88999999999999,12.399066042900083
module.layer1.1.conv2.weight,0.8500000000000001,10.899999999999999,51.24999999999999,11.712458348274232
module.layer1.1.conv2.weight,0.9,11.729999999999997,54.059999999999995,9.14064667224884
module.layer1.2.conv1.weight,0.0,90.55,99.65,0.40965311005711563
module.layer1.2.conv1.weight,0.05,90.55,99.65,0.40965311005711563
module.layer1.2.conv1.weight,0.1,90.33,99.62,0.41400292515754694
module.layer1.2.conv1.weight,0.15000000000000002,89.28,99.25,0.4935124143958092
module.layer1.2.conv1.weight,0.2,89.05,99.4,0.49289121106266975
module.layer1.2.conv1.weight,0.25,87.0,99.22999999999999,0.5896140970289708
module.layer1.2.conv1.weight,0.30000000000000004,87.0,99.22999999999999,0.5896140970289708
module.layer1.2.conv1.weight,0.35000000000000003,86.04,99.17,0.6362662747502328
module.layer1.2.conv1.weight,0.4,83.98,99.08,0.7080406554043293
module.layer1.2.conv1.weight,0.45,67.97999999999999,95.32000000000001,1.6644272923469547
module.layer1.2.conv1.weight,0.5,39.949999999999996,86.1,4.882172501087189
module.layer1.2.conv1.weight,0.55,39.949999999999996,86.1,4.882172501087189
module.layer1.2.conv1.weight,0.6000000000000001,36.970000000000006,84.15,5.241305708885192
module.layer1.2.conv1.weight,0.65,24.450000000000006,75.05,8.362779903411862
module.layer1.2.conv1.weight,0.7000000000000001,19.950000000000003,68.19999999999999,9.205025029182433
module.layer1.2.conv1.weight,0.75,18.410000000000004,62.89,7.442598366737365
module.layer1.2.conv1.weight,0.8,18.410000000000004,62.89,7.442598366737365
module.layer1.2.conv1.weight,0.8500000000000001,14.849999999999996,58.72999999999999,8.579863965511322
module.layer1.2.conv1.weight,0.9,9.350000000000003,52.839999999999996,10.421638941764831
module.layer1.2.conv2.weight,0.0,90.55,99.65,0.40965311005711563
module.layer1.2.conv2.weight,0.05,90.55,99.65,0.40965311005711563
module.layer1.2.conv2.weight,0.1,87.69,99.41,0.5570286512374878
module.layer1.2.conv2.weight,0.15000000000000002,82.52,98.97,0.8266261130571366
module.layer1.2.conv2.weight,0.2,80.44,98.95,0.9306466147303581
module.layer1.2.conv2.weight,0.25,68.97999999999999,96.95,1.7452426582574845
module.layer1.2.conv2.weight,0.30000000000000004,68.97999999999999,96.95,1.7452426582574845
module.layer1.2.conv2.weight,0.35000000000000003,58.48,95.28,2.7728752434253696
module.layer1.2.conv2.weight,0.4,51.46999999999999,93.71000000000001,3.502306628227234
module.layer1.2.conv2.weight,0.45,49.309999999999995,93.76,3.6561294257640835
module.layer1.2.conv2.weight,0.5,38.370000000000005,87.49,4.864095270633699
module.layer1.2.conv2.weight,0.55,38.370000000000005,87.49,4.864095270633699
module.layer1.2.conv2.weight,0.6000000000000001,26.83,75.47,6.284178686141968
module.layer1.2.conv2.weight,0.65,21.16,72.74000000000001,5.513344824314117
module.layer1.2.conv2.weight,0.7000000000000001,21.38,58.699999999999996,6.931940042972566
module.layer1.2.conv2.weight,0.75,18.799999999999994,55.269999999999996,7.174035477638246
module.layer1.2.conv2.weight,0.8,18.799999999999994,55.269999999999996,7.174035477638246
module.layer1.2.conv2.weight,0.8500000000000001,17.290000000000006,53.72,5.765878546237946
module.layer1.2.conv2.weight,0.9,15.559999999999995,50.690000000000005,4.5802655816078195
module.layer2.0.conv1.weight,0.0,90.55,99.65,0.40965311005711563
module.layer2.0.conv1.weight,0.05,90.42999999999999,99.65,0.41481513082981114
module.layer2.0.conv1.weight,0.1,89.16,99.5,0.4905668050050736
module.layer2.0.conv1.weight,0.15000000000000002,88.5,99.42,0.5208170294761657
module.layer2.0.conv1.weight,0.2,85.56,99.33,0.6572106130421161
module.layer2.0.conv1.weight,0.25,81.54,98.7,0.895985010266304
module.layer2.0.conv1.weight,0.30000000000000004,80.39,98.61999999999999,0.9603240326046943
module.layer2.0.conv1.weight,0.35000000000000003,78.14,98.31,1.023886273801327
module.layer2.0.conv1.weight,0.4,76.96000000000001,97.94,1.0619979858398436
module.layer2.0.conv1.weight,0.45,72.37,97.17,1.3118969470262527
module.layer2.0.conv1.weight,0.5,54.93,92.78,2.281860503554344
module.layer2.0.conv1.weight,0.55,44.56,88.14999999999999,2.857447892427444
module.layer2.0.conv1.weight,0.6000000000000001,19.010000000000005,75.08,5.285302782058716
module.layer2.0.conv1.weight,0.65,15.339999999999998,68.49000000000001,5.833870613574981
module.layer2.0.conv1.weight,0.7000000000000001,11.809999999999999,60.67,8.49881830215454
module.layer2.0.conv1.weight,0.75,10.250000000000004,56.04,11.01881558895111
module.layer2.0.conv1.weight,0.8,10.280000000000001,55.10999999999999,11.157553291320799
module.layer2.0.conv1.weight,0.8500000000000001,10.509999999999998,54.76,9.785328984260563
module.layer2.0.conv1.weight,0.9,10.240000000000006,54.580000000000005,10.825271248817442
module.layer2.0.conv2.weight,0.0,90.55,99.65,0.40965311005711563
module.layer2.0.conv2.weight,0.05,90.28,99.61,0.41471846885979163
module.layer2.0.conv2.weight,0.1,88.94,99.51,0.48196403682231914
module.layer2.0.conv2.weight,0.15000000000000002,88.67,99.44,0.4952616818249225
module.layer2.0.conv2.weight,0.2,86.44000000000001,99.24,0.5945271320641041
module.layer2.0.conv2.weight,0.25,84.38,99.17,0.7036113478243351
module.layer2.0.conv2.weight,0.30000000000000004,84.43,99.15,0.6955887816846368
module.layer2.0.conv2.weight,0.35000000000000003,74.49,98.26,1.3005213648080827
module.layer2.0.conv2.weight,0.4,66.21000000000001,97.13000000000001,1.8021615147590637
module.layer2.0.conv2.weight,0.45,53.07999999999999,92.73,2.8405048131942747
module.layer2.0.conv2.weight,0.5,44.67,88.03,3.8079034864902486
module.layer2.0.conv2.weight,0.55,37.01,82.63000000000001,5.03845454454422
module.layer2.0.conv2.weight,0.6000000000000001,28.059999999999995,63.42,8.415885579586032
module.layer2.0.conv2.weight,0.65,20.130000000000003,54.28999999999999,12.383220624923704
module.layer2.0.conv2.weight,0.7000000000000001,17.879999999999995,52.78,13.262011313438414
module.layer2.0.conv2.weight,0.75,16.879999999999995,52.239999999999995,12.11661410331726
module.layer2.0.conv2.weight,0.8,15.180000000000005,53.15,12.56909935474396
module.layer2.0.conv2.weight,0.8500000000000001,13.429999999999998,53.339999999999996,9.526284003257748
module.layer2.0.conv2.weight,0.9,12.829999999999997,52.7,7.815281152725219
module.layer2.1.conv1.weight,0.0,90.55,99.65,0.40965311005711563
module.layer2.1.conv1.weight,0.05,90.52,99.62,0.4219808045774699
module.layer2.1.conv1.weight,0.1,89.84,99.63,0.43802913092076784
module.layer2.1.conv1.weight,0.15000000000000002,89.24,99.53999999999999,0.46757509112358103
module.layer2.1.conv1.weight,0.2,86.37,99.2,0.6094297960400581
module.layer2.1.conv1.weight,0.25,81.54,98.35000000000001,0.8779613122344018
module.layer2.1.conv1.weight,0.30000000000000004,80.32000000000001,98.09,0.9570486828684807
module.layer2.1.conv1.weight,0.35000000000000003,73.2,96.6,1.3814604580402376
module.layer2.1.conv1.weight,0.4,69.16,95.58,1.5767753541469574
module.layer2.1.conv1.weight,0.45,63.050000000000004,94.63000000000001,1.9076762259006501
module.layer2.1.conv1.weight,0.5,43.94,83.85000000000001,3.8813992679119114
module.layer2.1.conv1.weight,0.55,34.330000000000005,81.32000000000001,5.070362544059752
module.layer2.1.conv1.weight,0.6000000000000001,30.789999999999996,77.3,5.078111004829407
module.layer2.1.conv1.weight,0.65,25.760000000000005,75.11,5.301613986492158
module.layer2.1.conv1.weight,0.7000000000000001,10.619999999999996,65.38,12.600778245925904
module.layer2.1.conv1.weight,0.75,10.08,59.20000000000001,14.127564215660094
module.layer2.1.conv1.weight,0.8,10.050000000000004,59.81000000000001,13.741296720504762
module.layer2.1.conv1.weight,0.8500000000000001,9.989999999999998,60.58,13.238636994361876
module.layer2.1.conv1.weight,0.9,10.099999999999998,60.160000000000004,9.297307443618775
module.layer2.1.conv2.weight,0.0,90.55,99.65,0.40965311005711563
module.layer2.1.conv2.weight,0.05,90.31,99.6,0.44618672356009487
module.layer2.1.conv2.weight,0.1,88.81,99.5,0.5170596048235894
module.layer2.1.conv2.weight,0.15000000000000002,85.38,99.2,0.7016679577529431
module.layer2.1.conv2.weight,0.2,80.16,98.41,1.020139065384865
module.layer2.1.conv2.weight,0.25,74.31,96.41,1.4798031926155093
module.layer2.1.conv2.weight,0.30000000000000004,72.28,95.93,1.6130350470542907
module.layer2.1.conv2.weight,0.35000000000000003,67.47000000000001,94.33,2.028268811106682
module.layer2.1.conv2.weight,0.4,59.08,89.13,2.801604890823364
module.layer2.1.conv2.weight,0.45,56.709999999999994,89.58,2.899923670291901
module.layer2.1.conv2.weight,0.5,48.72,83.76,3.44774689078331
module.layer2.1.conv2.weight,0.55,45.63,82.53,3.722814118862152
module.layer2.1.conv2.weight,0.6000000000000001,34.25,73.81,5.138784384727478
module.layer2.1.conv2.weight,0.65,31.010000000000005,62.169999999999995,5.9502398729324355
module.layer2.1.conv2.weight,0.7000000000000001,26.82,59.35,6.429939079284667
module.layer2.1.conv2.weight,0.75,21.799999999999997,56.03,8.298383855819704
module.layer2.1.conv2.weight,0.8,19.669999999999998,58.00000000000001,5.595062232017518
module.layer2.1.conv2.weight,0.8500000000000001,10.060000000000002,52.239999999999995,9.918673872947693
module.layer2.1.conv2.weight,0.9,9.999999999999998,52.11,10.570006322860719
module.layer2.2.conv1.weight,0.0,90.55,99.65,0.40965311005711563
module.layer2.2.conv1.weight,0.05,90.12,99.62,0.4145424842834473
module.layer2.2.conv1.weight,0.1,88.63,99.52,0.47962296605110166
module.layer2.2.conv1.weight,0.15000000000000002,87.65,99.48,0.5233393631875516
module.layer2.2.conv1.weight,0.2,85.16,99.16,0.6626490712165833
module.layer2.2.conv1.weight,0.25,81.53,98.92999999999999,0.862123103439808
module.layer2.2.conv1.weight,0.30000000000000004,77.11,98.4,1.1304751724004745
module.layer2.2.conv1.weight,0.35000000000000003,64.5,96.67,1.9666919767856599
module.layer2.2.conv1.weight,0.4,60.27,95.77,2.2928566902875906
module.layer2.2.conv1.weight,0.45,35.46,85.74,6.240807855129242
module.layer2.2.conv1.weight,0.5,26.949999999999996,79.74,8.587419390678404
module.layer2.2.conv1.weight,0.55,25.580000000000002,81.85,8.139565968513487
module.layer2.2.conv1.weight,0.6000000000000001,17.800000000000004,72.78,11.066543602943419
module.layer2.2.conv1.weight,0.65,19.740000000000002,70.0,10.211700916290281
module.layer2.2.conv1.weight,0.7000000000000001,14.719999999999999,64.66000000000001,7.696566569805145
module.layer2.2.conv1.weight,0.75,15.069999999999995,61.46,7.707383990287781
module.layer2.2.conv1.weight,0.8,13.870000000000005,62.8,7.481139922142027
module.layer2.2.conv1.weight,0.8500000000000001,11.240000000000006,55.83,9.86662125587463
module.layer2.2.conv1.weight,0.9,11.409999999999998,53.83,8.923296380043032
module.layer2.2.conv2.weight,0.0,90.55,99.65,0.40965311005711563
module.layer2.2.conv2.weight,0.05,90.3,99.65,0.42259943410754197
module.layer2.2.conv2.weight,0.1,89.62,99.59,0.4678795404732227
module.layer2.2.conv2.weight,0.15000000000000002,89.1,99.57000000000001,0.48237480297684676
module.layer2.2.conv2.weight,0.2,87.42999999999999,99.41,0.5570034787058827
module.layer2.2.conv2.weight,0.25,85.72999999999999,99.2,0.6346404485404491
module.layer2.2.conv2.weight,0.30000000000000004,84.55,99.33,0.6739217504858971
module.layer2.2.conv2.weight,0.35000000000000003,71.89,97.74000000000001,1.3728043377399441
module.layer2.2.conv2.weight,0.4,67.02,96.69,1.7194894045591353
module.layer2.2.conv2.weight,0.45,54.87,92.49000000000001,2.6338036119937893
module.layer2.2.conv2.weight,0.5,42.05,78.73,3.9474431097507474
module.layer2.2.conv2.weight,0.55,34.35,71.35000000000001,5.0515463113784795
module.layer2.2.conv2.weight,0.6000000000000001,22.529999999999994,69.39,7.123420810699465
module.layer2.2.conv2.weight,0.65,22.419999999999995,69.83,6.6113045573234555
module.layer2.2.conv2.weight,0.7000000000000001,18.510000000000005,57.69,8.480598866939546
module.layer2.2.conv2.weight,0.75,17.04,59.529999999999994,8.49514113664627
module.layer2.2.conv2.weight,0.8,16.21,57.02,8.554308962821962
module.layer2.2.conv2.weight,0.8500000000000001,13.449999999999996,53.879999999999995,8.779829454421996
module.layer2.2.conv2.weight,0.9,12.980000000000002,51.449999999999996,8.409888660907749
module.layer3.0.conv1.weight,0.0,90.55,99.65,0.40965311005711563
module.layer3.0.conv1.weight,0.05,90.05,99.58,0.4410863772034645
module.layer3.0.conv1.weight,0.1,89.85,99.59,0.4645305715501308
module.layer3.0.conv1.weight,0.15000000000000002,89.27000000000001,99.47,0.46954192370176306
module.layer3.0.conv1.weight,0.2,88.94999999999999,99.49,0.4780202373862266
module.layer3.0.conv1.weight,0.25,87.94999999999999,99.38,0.5360015146434309
module.layer3.0.conv1.weight,0.30000000000000004,87.04,99.32,0.5697756126523018
module.layer3.0.conv1.weight,0.35000000000000003,85.39,99.18,0.6686685763299465
module.layer3.0.conv1.weight,0.4,82.22,98.74000000000001,0.8054673463106157
module.layer3.0.conv1.weight,0.45,75.88000000000001,97.46000000000001,1.0683584570884703
module.layer3.0.conv1.weight,0.5,66.89,94.52000000000001,1.6690845638513565
module.layer3.0.conv1.weight,0.55,64.45,92.69000000000001,1.741720068454742
module.layer3.0.conv1.weight,0.6000000000000001,56.45,87.55,2.1762534707784646
module.layer3.0.conv1.weight,0.65,48.01,80.44,3.0001658141613015
module.layer3.0.conv1.weight,0.7000000000000001,41.730000000000004,70.73,3.5374185740947723
module.layer3.0.conv1.weight,0.75,28.449999999999996,67.93,4.289040875434876
module.layer3.0.conv1.weight,0.8,20.289999999999996,62.72,5.009540712833404
module.layer3.0.conv1.weight,0.8500000000000001,20.499999999999996,56.06,4.337908643484116
module.layer3.0.conv1.weight,0.9,17.330000000000002,52.580000000000005,5.348988771438599
module.layer3.0.conv2.weight,0.0,90.55,99.65,0.40965311005711563
module.layer3.0.conv2.weight,0.05,89.91,99.65,0.4544562391936779
module.layer3.0.conv2.weight,0.1,88.12,99.58,0.5407325565814971
module.layer3.0.conv2.weight,0.15000000000000002,85.67,99.38,0.6404099307954312
module.layer3.0.conv2.weight,0.2,82.91,99.17,0.7449591308832169
module.layer3.0.conv2.weight,0.25,79.08999999999999,98.7,0.8845162689685823
module.layer3.0.conv2.weight,0.30000000000000004,73.82,98.14,1.0126560658216475
module.layer3.0.conv2.weight,0.35000000000000003,68.65,97.47,1.187714232504368
module.layer3.0.conv2.weight,0.4,62.59,94.08,1.4534897655248644
module.layer3.0.conv2.weight,0.45,54.459999999999994,87.53,1.9582908272743225
module.layer3.0.conv2.weight,0.5,32.730000000000004,79.95,3.51098935008049
module.layer3.0.conv2.weight,0.55,26.590000000000003,82.89,3.699489271640777
module.layer3.0.conv2.weight,0.6000000000000001,20.369999999999997,80.38,4.486464500427248
module.layer3.0.conv2.weight,0.65,18.520000000000003,73.67,4.429297411441803
module.layer3.0.conv2.weight,0.7000000000000001,16.090000000000003,70.39999999999999,5.013025438785553
module.layer3.0.conv2.weight,0.75,13.62,70.58,5.692132806777955
module.layer3.0.conv2.weight,0.8,14.129999999999999,62.949999999999996,5.383611702919007
module.layer3.0.conv2.weight,0.8500000000000001,13.590000000000002,56.26,4.979454064369203
module.layer3.0.conv2.weight,0.9,11.009999999999998,54.190000000000005,4.545788955688478
module.layer3.1.conv1.weight,0.0,90.55,99.65,0.40965311005711563
module.layer3.1.conv1.weight,0.05,89.11,99.45,0.508353763073683
module.layer3.1.conv1.weight,0.1,86.99,98.86,0.6205483347177506
module.layer3.1.conv1.weight,0.15000000000000002,85.9,98.83999999999999,0.5945507742464541
module.layer3.1.conv1.weight,0.2,82.61,98.52,0.7309475779533386
module.layer3.1.conv1.weight,0.25,79.32000000000001,97.81,0.8933079555630683
module.layer3.1.conv1.weight,0.30000000000000004,76.81,97.48,0.9483624249696732
module.layer3.1.conv1.weight,0.35000000000000003,64.53999999999999,95.44,1.5569614753127101
module.layer3.1.conv1.weight,0.4,66.3,94.72,1.2957920700311658
module.layer3.1.conv1.weight,0.45,62.4,92.82000000000001,1.6023949056863787
module.layer3.1.conv1.weight,0.5,48.34,84.96000000000001,2.2767722636461256
module.layer3.1.conv1.weight,0.55,48.81999999999999,86.81,1.7873444706201553
module.layer3.1.conv1.weight,0.6000000000000001,46.36,85.38,1.8581180572509763
module.layer3.1.conv1.weight,0.65,30.95,78.66,3.009228515625
module.layer3.1.conv1.weight,0.7000000000000001,14.039999999999997,70.86,4.560673546791074
module.layer3.1.conv1.weight,0.75,11.919999999999998,66.39999999999999,5.133641636371612
module.layer3.1.conv1.weight,0.8,10.88,61.6,5.390108489990234
module.layer3.1.conv1.weight,0.8500000000000001,10.260000000000002,56.39000000000001,5.351959669589995
module.layer3.1.conv1.weight,0.9,9.999999999999998,55.53,4.237083172798158
module.layer3.1.conv2.weight,0.0,90.55,99.65,0.40965311005711563
module.layer3.1.conv2.weight,0.05,87.76,99.03,0.5518632359802724
module.layer3.1.conv2.weight,0.1,84.39,98.02,0.7868961691856384
module.layer3.1.conv2.weight,0.15000000000000002,82.02000000000001,97.89,0.685620390623808
module.layer3.1.conv2.weight,0.2,78.53999999999999,96.6,0.7771097853779793
module.layer3.1.conv2.weight,0.25,78.47999999999999,95.86,0.7649967610836027
module.layer3.1.conv2.weight,0.30000000000000004,79.08,95.8,0.7098497137427331
module.layer3.1.conv2.weight,0.35000000000000003,76.39,95.3,0.783571645617485
module.layer3.1.conv2.weight,0.4,46.03,95.57,1.7750762611627577
module.layer3.1.conv2.weight,0.45,30.759999999999998,71.55,2.968674927949905
module.layer3.1.conv2.weight,0.5,20.96,63.519999999999996,4.179055124521255
module.layer3.1.conv2.weight,0.55,19.57,63.29,4.303596705198288
module.layer3.1.conv2.weight,0.6000000000000001,18.56,55.84,4.868260705471038
module.layer3.1.conv2.weight,0.65,17.589999999999996,57.00000000000001,5.128395247459412
module.layer3.1.conv2.weight,0.7000000000000001,14.849999999999996,60.13999999999999,5.963296484947205
module.layer3.1.conv2.weight,0.75,13.629999999999997,61.050000000000004,5.663388514518738
module.layer3.1.conv2.weight,0.8,10.440000000000005,54.52,5.671370315551757
module.layer3.1.conv2.weight,0.8500000000000001,10.929999999999996,52.94,6.128886449337006
module.layer3.1.conv2.weight,0.9,11.209999999999997,52.71,5.725436568260194
module.layer3.2.conv1.weight,0.0,90.55,99.65,0.40965311005711563
module.layer3.2.conv1.weight,0.05,86.13,98.37,0.6318601660430433
module.layer3.2.conv1.weight,0.1,83.67,99.29,0.6804975770413876
module.layer3.2.conv1.weight,0.15000000000000002,85.19,98.78,0.5800625428557397
module.layer3.2.conv1.weight,0.2,80.14,97.94,0.8370277658104898
module.layer3.2.conv1.weight,0.25,74.27,96.33,1.199129366874695
module.layer3.2.conv1.weight,0.30000000000000004,59.9,90.82000000000001,2.1452555805444726
module.layer3.2.conv1.weight,0.35000000000000003,55.49999999999999,90.03,2.493697190284729
module.layer3.2.conv1.weight,0.4,26.090000000000003,96.83,4.516867399215698
module.layer3.2.conv1.weight,0.45,39.910000000000004,91.45,2.9283129155635836
module.layer3.2.conv1.weight,0.5,47.91,85.11999999999999,2.4072834968566883
module.layer3.2.conv1.weight,0.55,39.51,77.27999999999999,3.865850138664246
module.layer3.2.conv1.weight,0.6000000000000001,32.989999999999995,67.00999999999999,6.556766700744628
module.layer3.2.conv1.weight,0.65,38.29,68.26,5.786083078384398
module.layer3.2.conv1.weight,0.7000000000000001,24.22,65.95,8.46181961297989
module.layer3.2.conv1.weight,0.75,35.85,67.9,7.020047914981843
module.layer3.2.conv1.weight,0.8,10.129999999999995,59.84,14.359092926979066
module.layer3.2.conv1.weight,0.8500000000000001,10.019999999999996,58.69,18.495738792419434
module.layer3.2.conv1.weight,0.9,9.999999999999998,58.47,19.23654932975769
module.layer3.2.conv2.weight,0.0,90.55,99.65,0.40965311005711563
module.layer3.2.conv2.weight,0.05,90.42,99.67,0.40103097669780247
module.layer3.2.conv2.weight,0.1,90.45,99.65,0.3944901127368212
module.layer3.2.conv2.weight,0.15000000000000002,90.28,99.61,0.3912843462079763
module.layer3.2.conv2.weight,0.2,90.11,99.56,0.39282976612448695
module.layer3.2.conv2.weight,0.25,89.82,99.53999999999999,0.39305868558585644
module.layer3.2.conv2.weight,0.30000000000000004,89.03999999999999,99.49,0.4204404324293136
module.layer3.2.conv2.weight,0.35000000000000003,88.73,99.45,0.4374978475272655
module.layer3.2.conv2.weight,0.4,87.59,99.33999999999999,0.4740383438766004
module.layer3.2.conv2.weight,0.45,86.63,99.29,0.5117060266435146
module.layer3.2.conv2.weight,0.5,85.06,99.11999999999999,0.538940344005823
module.layer3.2.conv2.weight,0.55,81.93,98.7,0.6516940280795096
